,Dual_dist,seed,Algorithm,naive_init,lr,epoch_num,momentum,best_obj,max_grid_obj,max_data_obj
364,bernoulli_5,13,Adam_full_batch,True,0.1,10,NA,-40.45049285888672,-45.83052153569349,-45.82140140032231
365,bernoulli_5,13,Adam_full_batch,False,1e-05,10,NA,-45.82161331176758,-45.83052153569349,-45.82140140032231
366,bernoulli_5,13,Adam_full_batch,False,0.0001,10,NA,-45.82318115234375,-45.83052153569349,-45.82140140032231
367,bernoulli_5,13,Adam_full_batch,False,0.001,10,NA,-45.83577346801758,-45.83052153569349,-45.82140140032231
368,bernoulli_5,13,Adam_full_batch,False,0.01,10,NA,-45.84408187866211,-45.83052153569349,-45.82140140032231
369,bernoulli_5,13,Adam_full_batch,False,0.1,10,NA,-45.8464241027832,-45.83052153569349,-45.82140140032231
370,bernoulli_5,13,GD_c_l_rate,True,1e-05,10,NA,-36.1970100402832,-45.83052153569349,-45.82140140032231
371,bernoulli_5,13,GD_c_l_rate,True,0.0001,10,NA,-36.876670837402344,-45.83052153569349,-45.82140140032231
372,bernoulli_5,13,GD_c_l_rate,True,0.001,10,NA,-40.03874588012695,-45.83052153569349,-45.82140140032231
373,bernoulli_5,13,GD_c_l_rate,True,0.01,10,NA,-40.068504333496094,-45.83052153569349,-45.82140140032231
374,bernoulli_5,13,GD_c_l_rate,True,0.1,10,NA,-36.1125602722168,-45.83052153569349,-45.82140140032231
375,bernoulli_5,13,GD_c_l_rate,False,1e-05,10,NA,-45.822044372558594,-45.83052153569349,-45.82140140032231
376,bernoulli_5,13,GD_c_l_rate,False,0.0001,10,NA,-45.82722091674805,-45.83052153569349,-45.82140140032231
377,bernoulli_5,13,GD_c_l_rate,False,0.001,10,NA,-45.84577178955078,-45.83052153569349,-45.82140140032231
378,bernoulli_5,13,GD_c_l_rate,False,0.01,10,NA,-45.821407318115234,-45.83052153569349,-45.82140140032231
379,bernoulli_5,13,GD_c_l_rate,False,0.1,10,NA,-45.821407318115234,-45.83052153569349,-45.82140140032231
380,bernoulli_5,13,GD_scale_by_ep,True,1e-05,10,NA,-36.12887954711914,-45.83052153569349,-45.82140140032231
381,bernoulli_5,13,GD_scale_by_ep,True,0.0001,10,NA,-36.27266311645508,-45.83052153569349,-45.82140140032231
382,bernoulli_5,13,GD_scale_by_ep,True,0.001,10,NA,-37.48102569580078,-45.83052153569349,-45.82140140032231
383,bernoulli_5,13,GD_scale_by_ep,True,0.01,10,NA,-40.59587478637695,-45.83052153569349,-45.82140140032231
384,bernoulli_5,13,GD_scale_by_ep,True,0.1,10,NA,-36.1125602722168,-45.83052153569349,-45.82140140032231
385,bernoulli_5,13,GD_scale_by_ep,False,1e-05,10,NA,-45.82170104980469,-45.83052153569349,-45.82140140032231
386,bernoulli_5,13,GD_scale_by_ep,False,0.0001,10,NA,-45.824195861816406,-45.83052153569349,-45.82140140032231
387,bernoulli_5,13,GD_scale_by_ep,False,0.001,10,NA,-45.84125900268555,-45.83052153569349,-45.82140140032231
388,bernoulli_5,13,GD_scale_by_ep,False,0.01,10,NA,-45.821407318115234,-45.83052153569349,-45.82140140032231
389,bernoulli_5,13,GD_scale_by_ep,False,0.1,10,NA,-45.821407318115234,-45.83052153569349,-45.82140140032231
390,bernoulli_5,13,SVRG,True,1e-05,10,NA,-36.182159423828125,-45.83052153569349,-45.82140140032231
391,bernoulli_5,13,SVRG,True,0.0001,10,NA,-36.76634979248047,-45.83052153569349,-45.82140140032231
392,bernoulli_5,13,SVRG,True,0.001,10,NA,-40.339195251464844,-45.83052153569349,-45.82140140032231
393,bernoulli_5,13,SVRG,True,0.01,10,NA,-36.1125602722168,-45.83052153569349,-45.82140140032231
394,bernoulli_5,13,SVRG,True,0.1,10,NA,-36.1125602722168,-45.83052153569349,-45.82140140032231
395,bernoulli_5,13,SVRG,False,1e-05,10,NA,-45.82623291015625,-45.83052153569349,-45.82140140032231
396,bernoulli_5,13,SVRG,False,0.0001,10,NA,-45.84347915649414,-45.83052153569349,-45.82140140032231
397,bernoulli_5,13,SVRG,False,0.001,10,NA,-45.8214111328125,-45.83052153569349,-45.82140140032231
398,bernoulli_5,13,SVRG,False,0.01,10,NA,-45.8214111328125,-45.83052153569349,-45.82140140032231
